cpu_pct,disk_data_used_pct,disk_root_used_pct,gpu0_mem_total_gib,gpu0_mem_used_gib,gpu0_power_limit_w,gpu0_power_w,gpu0_temp_c,gpu0_util_gpu_pct,gpu0_util_mem_pct,gpu1_mem_total_gib,gpu1_mem_used_gib,gpu1_power_limit_w,gpu1_power_w,gpu1_temp_c,gpu1_util_gpu_pct,gpu1_util_mem_pct,gpu2_mem_total_gib,gpu2_mem_used_gib,gpu2_power_limit_w,gpu2_power_w,gpu2_temp_c,gpu2_util_gpu_pct,gpu2_util_mem_pct,gpu3_mem_total_gib,gpu3_mem_used_gib,gpu3_power_limit_w,gpu3_power_w,gpu3_temp_c,gpu3_util_gpu_pct,gpu3_util_mem_pct,iso,load1,ram_available_gib,ram_total_gib,ram_used_gib,train_pid_alive,ts
7.5,3.08,1.27,95.577,62.804,500.0,306.0,46,99,13,95.577,67.284,500.0,303.2,45,99,12,95.577,67.187,500.0,302.6,44,99,14,95.577,67.304,500.0,304.2,46,99,12,2026-09-11T16:32:02,10.24755859375,1041.59,1239.42,197.82,,1789115522.0649173
7.5,3.08,1.27,95.577,67.728,500.0,326.0,47,98,22,95.577,72.892,500.0,327.6,45,99,11,95.577,72.677,500.0,322.3,44,99,9,95.577,72.15,500.0,326.1,47,99,11,2026-09-11T16:32:12,10.05517578125,1041.59,1239.42,197.82,,1789115532.06499
7.7,3.08,1.27,95.577,67.728,500.0,322.4,46,100,9,95.577,72.892,500.0,324.8,45,100,10,95.577,72.696,500.0,324.0,44,100,12,95.577,72.95,500.0,328.2,47,99,11,2026-09-11T16:32:22,9.81201171875,1041.61,1239.42,197.8,,1789115542.065064
7.7,3.08,1.27,95.577,86.784,500.0,297.7,45,100,40,95.577,92.007,500.0,299.4,44,100,40,95.577,92.093,500.0,315.4,43,100,40,95.577,92.093,500.0,290.5,45,100,40,2026-09-11T16:32:32,9.693359375,1041.81,1239.42,197.61,,1789115552.0651357
10.0,3.08,1.27,95.577,86.784,500.0,418.3,48,100,48,95.577,92.007,500.0,419.4,47,100,47,95.577,92.093,500.0,419.9,46,100,46,95.577,92.093,500.0,426.1,48,100,46,2026-09-11T16:32:42,10.12841796875,1041.82,1239.42,197.59,,1789115562.0652642
9.5,3.08,1.27,95.577,86.784,500.0,423.7,48,100,52,95.577,92.007,500.0,426.8,47,100,52,95.577,92.093,500.0,419.5,46,100,51,95.577,92.093,500.0,423.0,49,100,51,2026-09-11T16:32:52,10.5029296875,1041.81,1239.42,197.61,,1789115572.065338
10.1,3.08,1.27,95.577,86.784,500.0,390.0,47,100,48,95.577,92.007,500.0,389.3,46,100,48,95.577,92.093,500.0,384.5,45,100,48,95.577,92.093,500.0,388.3,48,100,48,2026-09-11T16:33:02,10.65966796875,1041.83,1239.42,197.59,,1789115582.065408
9.4,3.08,1.27,95.577,86.784,500.0,404.3,47,100,49,95.577,92.007,500.0,403.3,46,100,49,95.577,92.093,500.0,374.6,45,100,49,95.577,92.093,500.0,379.4,47,100,49,2026-09-11T16:33:12,10.93310546875,1041.84,1239.42,197.58,,1789115592.0654783
9.4,3.08,1.27,95.577,86.786,500.0,197.0,42,0,0,95.577,92.009,500.0,202.1,41,0,0,95.577,92.093,500.0,375.0,45,100,52,95.577,92.093,500.0,378.7,47,100,52,2026-09-11T16:33:22,10.94384765625,1041.84,1239.42,197.58,,1789115602.0655534
6.9,3.08,1.27,95.577,37.745,500.0,324.1,45,99,13,95.577,43.027,500.0,323.5,44,99,12,95.577,43.027,500.0,324.2,45,99,13,95.577,43.066,500.0,327.1,48,99,12,2026-09-11T16:33:32,10.33740234375,1041.76,1239.42,197.66,,1789115612.065626
6.1,3.08,1.27,95.577,43.761,500.0,327.1,46,99,13,95.577,49.003,500.0,334.3,45,99,12,95.577,48.984,500.0,331.6,46,99,12,95.577,49.003,500.0,326.0,48,100,13,2026-09-11T16:33:42,9.8974609375,1041.75,1239.42,197.66,,1789115622.0657
7.6,3.08,1.27,95.577,46.241,500.0,320.4,46,99,12,95.577,51.484,500.0,322.5,44,99,13,95.577,51.464,500.0,323.0,44,99,11,95.577,51.484,500.0,317.4,47,99,13,2026-09-11T16:33:52,11.16552734375,1041.7,1239.42,197.72,,1789115632.0657735
7.6,3.08,1.27,95.577,56.046,500.0,329.4,45,99,21,95.577,61.249,500.0,328.4,45,99,22,95.577,61.386,500.0,331.2,44,100,13,95.577,61.249,500.0,333.8,47,100,13,2026-09-11T16:34:02,11.306640625,1041.64,1239.42,197.78,,1789115642.0658288
7.6,3.08,1.27,95.577,68.116,500.0,323.1,46,99,13,95.577,73.32,500.0,318.1,44,99,12,95.577,73.456,500.0,322.2,44,99,13,95.577,73.32,500.0,327.0,47,99,12,2026-09-11T16:34:12,11.0380859375,1041.62,1239.42,197.8,,1789115652.0659003
7.5,3.08,1.27,95.577,72.027,500.0,322.2,45,99,19,95.577,76.876,500.0,320.0,44,100,16,95.577,77.874,500.0,321.9,44,100,9,95.577,77.677,500.0,325.7,47,100,9,2026-09-11T16:34:22,10.5703125,1041.59,1239.42,197.82,,1789115662.0659745
7.5,3.08,1.27,95.577,72.105,500.0,322.7,46,100,9,95.577,77.736,500.0,323.1,44,100,9,95.577,77.874,500.0,312.5,44,99,13,95.577,77.677,500.0,320.2,47,99,17,2026-09-11T16:34:32,15.1845703125,1041.57,1239.42,197.84,,1789115672.0660465
7.7,3.08,1.27,95.577,72.105,500.0,324.5,46,100,9,95.577,77.736,500.0,322.0,44,100,9,95.577,77.874,500.0,315.0,44,99,9,95.577,77.677,500.0,326.2,47,99,11,2026-09-11T16:34:42,14.31982421875,1041.57,1239.42,197.84,,1789115682.0661206
9.5,3.08,1.27,95.577,86.847,500.0,418.2,47,100,44,95.577,92.07,500.0,419.6,45,100,44,95.577,92.136,500.0,411.2,45,100,44,95.577,92.136,500.0,414.1,47,100,44,2026-09-11T16:34:52,13.82861328125,1041.76,1239.42,197.65,,1789115692.0661912
