cpu_pct,disk_data_used_pct,disk_root_used_pct,gpu0_mem_total_gib,gpu0_mem_used_gib,gpu0_power_limit_w,gpu0_power_w,gpu0_temp_c,gpu0_util_gpu_pct,gpu0_util_mem_pct,gpu1_mem_total_gib,gpu1_mem_used_gib,gpu1_power_limit_w,gpu1_power_w,gpu1_temp_c,gpu1_util_gpu_pct,gpu1_util_mem_pct,gpu2_mem_total_gib,gpu2_mem_used_gib,gpu2_power_limit_w,gpu2_power_w,gpu2_temp_c,gpu2_util_gpu_pct,gpu2_util_mem_pct,gpu3_mem_total_gib,gpu3_mem_used_gib,gpu3_power_limit_w,gpu3_power_w,gpu3_temp_c,gpu3_util_gpu_pct,gpu3_util_mem_pct,iso,load1,ram_available_gib,ram_total_gib,ram_used_gib,train_pid_alive,ts
6.3,3.05,1.27,95.577,46.845,500.0,328.5,46,99,13,95.577,52.089,500.0,327.8,46,99,12,95.577,52.03,500.0,317.4,44,99,13,95.577,52.031,500.0,322.8,47,99,13,2026-09-10T13:55:45,10.99169921875,1042.71,1239.42,196.71,,1789019745.6226058
6.6,3.05,1.27,95.577,47.099,500.0,325.5,46,100,5,95.577,52.089,500.0,330.0,45,100,12,95.577,52.03,500.0,332.5,44,100,7,95.577,52.031,500.0,344.7,46,100,6,2026-09-10T13:55:55,10.61767578125,1042.65,1239.42,196.76,,1789019755.6226795
6.0,3.05,1.27,95.577,67.511,500.0,284.4,44,100,10,95.577,72.13,500.0,285.4,45,100,10,95.577,71.837,500.0,286.0,43,100,12,95.577,71.818,500.0,290.8,46,100,14,2026-09-10T13:56:05,10.30126953125,1042.6,1239.42,196.81,,1789019765.6227546
6.5,3.05,1.27,95.577,67.511,500.0,329.1,46,99,13,95.577,72.13,500.0,330.0,45,98,15,95.577,71.837,500.0,328.4,45,98,13,95.577,71.818,500.0,327.1,47,99,12,2026-09-10T13:56:15,10.01416015625,1042.61,1239.42,196.8,,1789019775.6228297
7.0,3.05,1.27,95.577,67.513,500.0,328.6,46,100,9,95.577,72.755,500.0,325.1,44,99,20,95.577,72.579,500.0,321.3,43,100,15,95.577,72.56,500.0,325.0,47,100,9,2026-09-10T13:56:25,10.271484375,1042.6,1239.42,196.81,,1789019785.622903
9.5,3.05,1.27,95.577,86.974,500.0,409.3,47,100,44,95.577,92.118,500.0,414.4,46,100,45,95.577,92.112,500.0,408.4,45,100,42,95.577,92.113,500.0,415.0,48,100,42,2026-09-10T13:56:35,10.40283203125,1042.78,1239.42,196.64,,1789019795.6229756
11.1,3.05,1.27,95.577,86.974,500.0,410.8,47,100,58,95.577,92.118,500.0,414.2,46,100,58,95.577,92.112,500.0,397.1,45,100,51,95.577,92.113,500.0,402.5,47,100,51,2026-09-10T13:56:45,10.9560546875,1042.76,1239.42,196.66,,1789019805.6230571
10.4,3.05,1.27,95.577,86.976,500.0,120.8,40,0,0,95.577,92.12,500.0,120.8,40,0,0,95.577,92.114,500.0,396.5,45,100,60,95.577,92.115,500.0,399.7,47,100,60,2026-09-10T13:56:55,11.19091796875,1042.74,1239.42,196.67,,1789019815.6231337
7.5,3.05,1.27,95.577,42.12,500.0,329.0,46,99,13,95.577,47.245,500.0,330.1,45,98,14,95.577,47.343,500.0,323.5,45,98,13,95.577,47.304,500.0,328.1,47,99,12,2026-09-10T13:57:05,11.0810546875,1042.66,1239.42,196.75,,1789019825.6232111
7.6,3.05,1.27,95.577,44.698,500.0,329.9,46,99,13,95.577,49.823,500.0,339.0,45,99,13,95.577,49.823,500.0,336.6,45,99,14,95.577,49.784,500.0,346.2,47,99,14,2026-09-10T13:57:15,10.82763671875,1042.6,1239.42,196.81,,1789019835.623285
7.6,3.05,1.27,95.577,62.784,500.0,323.0,46,99,14,95.577,64.921,500.0,312.9,44,99,16,95.577,64.921,500.0,313.1,44,100,17,95.577,64.921,500.0,314.3,47,100,10,2026-09-10T13:57:25,10.47265625,1042.56,1239.42,196.86,,1789019845.623361
6.7,3.05,1.27,95.577,62.784,500.0,338.1,47,99,20,95.577,64.921,500.0,333.6,45,100,14,95.577,64.921,500.0,328.9,45,100,9,95.577,64.921,500.0,332.9,48,99,17,2026-09-10T13:57:35,10.171875,1042.56,1239.42,196.86,,1789019855.6234374
7.6,3.05,1.27,95.577,86.97,500.0,398.0,45,100,40,95.577,92.114,500.0,400.5,45,100,40,95.577,92.181,500.0,403.5,44,100,41,95.577,92.181,500.0,410.7,47,100,41,2026-09-10T13:57:45,10.478515625,1042.7,1239.42,196.72,,1789019865.6235101
9.6,3.05,1.27,95.577,86.97,500.0,421.6,47,100,51,95.577,92.114,500.0,421.4,46,100,51,95.577,92.181,500.0,424.4,46,100,52,95.577,92.181,500.0,428.6,48,100,52,2026-09-10T13:57:55,10.70654296875,1042.7,1239.42,196.71,,1789019875.6235812
9.6,3.05,1.27,95.577,86.97,500.0,386.2,46,100,51,95.577,92.114,500.0,383.2,46,100,51,95.577,92.181,500.0,415.3,46,100,54,95.577,92.181,500.0,422.1,48,100,54,2026-09-10T13:58:05,10.8994140625,1042.7,1239.42,196.71,,1789019885.623653
9.6,3.05,1.27,95.577,86.97,500.0,406.3,47,100,59,95.577,92.114,500.0,407.2,46,100,59,95.577,92.181,500.0,381.8,45,100,58,95.577,92.181,500.0,385.9,48,100,58,2026-09-10T13:58:15,10.99560546875,1042.7,1239.42,196.72,,1789019895.6237264
8.4,3.05,1.27,95.577,86.97,500.0,120.5,40,0,0,95.577,92.114,500.0,120.2,40,0,0,95.577,92.183,500.0,352.1,42,0,0,95.577,92.183,500.0,348.1,45,0,0,2026-09-10T13:58:25,10.92236328125,1042.71,1239.42,196.71,,1789019905.6237998
