cpu_pct,disk_data_used_pct,disk_root_used_pct,gpu0_mem_total_gib,gpu0_mem_used_gib,gpu0_power_limit_w,gpu0_power_w,gpu0_temp_c,gpu0_util_gpu_pct,gpu0_util_mem_pct,gpu1_mem_total_gib,gpu1_mem_used_gib,gpu1_power_limit_w,gpu1_power_w,gpu1_temp_c,gpu1_util_gpu_pct,gpu1_util_mem_pct,gpu2_mem_total_gib,gpu2_mem_used_gib,gpu2_power_limit_w,gpu2_power_w,gpu2_temp_c,gpu2_util_gpu_pct,gpu2_util_mem_pct,gpu3_mem_total_gib,gpu3_mem_used_gib,gpu3_power_limit_w,gpu3_power_w,gpu3_temp_c,gpu3_util_gpu_pct,gpu3_util_mem_pct,iso,load1,ram_available_gib,ram_total_gib,ram_used_gib,train_pid_alive,ts
6.9,3.06,1.27,95.577,46.476,500.0,321.9,46,99,13,95.577,51.698,500.0,318.0,45,99,12,95.577,51.659,500.0,321.0,44,99,13,95.577,51.718,500.0,332.1,48,99,14,2026-09-11T10:11:02,10.63671875,1042.71,1239.42,196.71,,1789092662.3312726
6.0,3.06,1.27,95.577,47.023,500.0,320.9,45,100,13,95.577,51.698,500.0,322.4,44,99,19,95.577,51.659,500.0,323.0,43,100,16,95.577,51.718,500.0,326.7,47,100,13,2026-09-11T10:11:12,10.23095703125,1041.96,1239.42,197.46,,1789092672.331347
6.4,3.06,1.27,95.577,66.827,500.0,322.7,46,100,12,95.577,66.642,500.0,308.2,45,99,11,95.577,71.816,500.0,320.0,45,100,9,95.577,66.661,500.0,304.7,47,99,18,2026-09-11T10:11:22,10.2021484375,1041.93,1239.42,197.49,,1789092682.331426
6.5,3.06,1.27,95.577,66.827,500.0,327.4,47,99,14,95.577,66.642,500.0,333.0,45,98,16,95.577,71.816,500.0,326.1,45,99,12,95.577,66.661,500.0,340.9,48,98,14,2026-09-11T10:11:32,9.869140625,1041.93,1239.42,197.48,,1789092692.331503
6.0,3.06,1.27,95.577,61.204,500.0,219.1,41,1,0,95.577,61.095,500.0,224.6,40,0,0,95.577,66.056,500.0,217.7,39,0,0,95.577,65.431,500.0,215.0,42,10,1,2026-09-11T10:11:42,9.5078125,1041.95,1239.42,197.47,,1789092702.3315804
10.2,3.06,1.27,95.577,86.798,500.0,420.0,47,100,45,95.577,92.021,500.0,420.4,46,100,45,95.577,92.054,500.0,413.4,46,100,46,95.577,92.054,500.0,416.9,48,100,47,2026-09-11T10:11:52,9.97802734375,1042.03,1239.42,197.39,,1789092712.3316555
11.1,3.06,1.27,95.577,86.798,500.0,397.9,47,100,58,95.577,92.021,500.0,396.3,46,100,58,95.577,92.054,500.0,385.5,45,100,50,95.577,92.054,500.0,388.4,48,100,50,2026-09-11T10:12:02,10.28955078125,1042.0,1239.42,197.41,,1789092722.3317292
10.1,3.06,1.27,95.577,86.8,500.0,121.0,40,0,0,95.577,92.023,500.0,120.6,40,0,0,95.577,92.056,500.0,402.9,45,100,59,95.577,92.056,500.0,407.3,48,100,59,2026-09-11T10:12:12,10.3125,1042.0,1239.42,197.41,,1789092732.3318071
7.6,3.06,1.27,95.577,42.355,500.0,331.4,46,98,13,95.577,47.597,500.0,326.1,44,99,13,95.577,47.675,500.0,328.6,45,99,13,95.577,47.655,500.0,328.8,48,99,14,2026-09-11T10:12:22,9.80908203125,1041.92,1239.42,197.49,,1789092742.3318915
7.5,3.06,1.27,95.577,44.972,500.0,339.2,46,99,14,95.577,50.175,500.0,338.2,45,99,14,95.577,50.156,500.0,337.5,45,98,14,95.577,50.136,500.0,345.5,48,99,14,2026-09-11T10:12:32,9.61083984375,1041.95,1239.42,197.46,,1789092752.3319716
7.5,3.06,1.27,95.577,63.468,500.0,318.2,46,100,11,95.577,65.116,500.0,322.4,44,99,17,95.577,65.097,500.0,322.2,45,99,11,95.577,65.077,500.0,322.7,47,99,15,2026-09-11T10:12:42,9.43603515625,1041.92,1239.42,197.5,,1789092762.33205
7.4,3.06,1.27,95.577,63.468,500.0,327.7,46,100,16,95.577,65.116,500.0,330.9,46,99,12,95.577,65.097,500.0,333.0,45,100,11,95.577,65.077,500.0,339.2,48,99,18,2026-09-11T10:12:52,9.14111328125,1041.93,1239.42,197.49,,1789092772.332127
6.6,3.06,1.27,95.577,86.872,500.0,301.1,45,100,38,95.577,92.095,500.0,298.5,44,100,32,95.577,92.089,500.0,302.8,43,100,40,95.577,92.089,500.0,288.4,46,100,38,2026-09-11T10:13:02,9.13232421875,1042.75,1239.42,196.67,,1789092782.3321984
