global_step,wall_iso,restart_epoch,validation_accuracy,dual_clip_fraction,response_width_hit_fraction,cap_hit_rate,t_testing,policy_loss,learning_rate,grad_norm,entropy,kl,clip_fraction,clip_fraction_low,clip_fraction_high,reward_mean,reward_std,reward_max,reward_min,advantage_mean,advantage_std,advantage_min,advantage_max,n_prompts,rollout_n,n_groups,all_correct_groups,all_wrong_groups,mixed_groups,zero_std_groups,all_correct_group_ratio,all_wrong_group_ratio,mixed_group_ratio,zero_std_group_ratio,effective_signal_groups,effective_signal_fraction,group_reward_std_mean,verifier_correct,verifier_incorrect,verifier_parse_failure,verifier_exception,verifier_truncated,response_length_mean,response_length_median,response_length_p95,response_length_max,truncation_rate,eos_rate,total_num_tokens,tokens_per_second,t_rollout,t_old_logprob,t_ref_logprob,t_adv,t_reward,t_actor_update,t_weight_sync,t_checkpoint,t_step,pct_rollout,pct_reward,pct_logprob,pct_actor_update,pct_weight_sync,pct_other,rollout_policy_step,consumer_update_step,policy_staleness_steps,policy_staleness_max,trajectory_span_mean,rollout_train_prob_corr,rollout_train_prob_diff_mean,rollout_train_prob_diff_max,rollout_train_kl,actor_peak_mem_gb,actor_reserved_mem_gb,mfu_actor,kl_loss,value_mean,value_max,value_min,returns_mean,returns_max,returns_min,explained_variance,value_loss,value_clip_fraction,t_critic_update,peak_vram_gpu0,peak_vram_gpu1,peak_vram_gpu2,peak_vram_gpu3
11,2026-09-10T14:55:50,0,,0.0,0.0078125,0.0,,-0.013516639359295368,1e-06,0.25863051414489746,0.38999059796333313,-1.8726126540968835e-05,0.00018753468430077191,,,0.125,0.9921567416492215,1.0,-1.0,0.001312140142545104,,-2.474870204925537,2.474870204925537,16,8.0,16,4,3,9,7,0.25,0.1875,0.5625,0.4375,9,0.5625,0.48712095081831425,,,,,,1615.0,,,5573.0,,,230008.0,675.2175323290771,34.40260545164347,8.256141114979982,8.07984545826912,0.11493945866823196,,30.245607297867537,4.0395392999053,,85.1607033982873,40.4,,19.18,35.52,4.74,0.16,11.0,11,0.0,0.0,1.0,0.9995659589767456,0.0032045801635831594,0.23098987340927124,0.00036548986099660397,51.68492031097412,65.447265625,0.6594798637091321,0.0011760306042560842,,,,0.001312140142545104,2.474870204925537,-2.474870204925537,,,,,87.292,92.437,92.4,92.4
12,2026-09-10T14:55:50,0,,0.0,0.0078125,0.0,,0.036871909818728454,1e-06,0.2827133610844612,0.28067320585250854,-3.106643725914182e-05,0.0002040405988736893,,,0.0,1.0,1.0,-1.0,0.02328261360526085,,-2.474870204925537,1.6201833486557007,16,8.0,16,2,4,10,6,0.125,0.25,0.625,0.375,10,0.625,0.5412475385548416,,,,,,1697.4609375,,,4434.0,,,232827.0,715.7551090608112,30.350323017686605,8.35062438249588,8.203858472406864,0.10676177591085434,,30.322958894073963,3.9655119478702545,,81.32215790450573,37.32,,20.36,37.29,4.88,0.16,12.0,12,0.0,0.0,1.0,0.9995428323745728,0.0025951541028916836,0.1553654670715332,0.00026803556829690933,51.68492031097412,65.447265625,0.6652657423356343,0.0011936964983760845,,,,0.02328261360526085,1.6201833486557007,-2.474870204925537,,,,,87.292,92.437,92.4,92.4
13,2026-09-10T14:55:50,0,,0.0,0.0078125,0.0,,0.015820560976862907,1e-06,0.22632461786270142,0.31510356068611145,-4.905358991891262e-06,0.00014548951730830595,,,0.171875,0.9851187666342571,1.0,-1.0,-0.015883781015872955,,-2.474870204925537,2.474870204925537,16,8.0,16,5,2,9,7,0.3125,0.125,0.5625,0.4375,9,0.5625,0.4615566732212441,,,,,,1591.3125,,,4598.0,,,219360.0,715.0465488167144,28.348288543522358,7.857673808932304,7.712062776088715,0.10646416991949081,,28.640123546123505,4.008280336856842,,76.69430765137076,36.96,,20.3,37.34,5.23,0.17,13.0,13,0.0,0.0,1.0,0.9995443820953369,0.002869421849027276,0.13245058059692383,0.0002717994211707264,51.68492031097412,65.447265625,0.66338734241405,0.001430576405255124,,,,-0.015883781015872955,2.474870204925537,-2.474870204925537,,,,,87.292,92.437,92.4,92.4
14,2026-09-10T14:55:50,0,,0.0,0.0078125,0.0078125,,0.01970122303782773,1e-06,0.20105402171611786,0.3702550232410431,1.1460655514383689e-05,0.00011572215771593619,,,-0.234375,0.9721462643938925,1.0,-1.0,0.004076492507010698,,-2.474870204925537,2.474870204925537,16,8.0,16,3,5,8,8,0.1875,0.3125,0.5,0.5,8,0.5,0.38825458493561005,,,,,,2115.34375,,,8192.0,,,293772.0,614.4393082964987,54.37376821413636,10.691735789179802,10.561278346925974,0.5906791612505913,,38.989438984543085,4.298877634108067,,119.52848557755351,45.49,,17.78,32.62,3.6,0.51,14.0,14,0.0,0.0,1.0,0.9995936155319214,0.0030803142581135035,0.3885078728199005,0.000353985553374514,52.52988815307617,65.447265625,0.6671100108333523,0.0012653171579586342,,,,0.004076492507010698,2.474870204925537,-2.474870204925537,,,,,87.292,92.437,92.4,92.4
15,2026-09-10T14:55:50,0,,0.0,0.0078125,0.0,,0.016136486316099763,1e-06,0.27505070716142654,0.36637142300605774,1.3034779385634465e-05,0.00021083847605041228,,,0.03125,0.9995115994824673,1.0,-1.0,-0.04529799520969391,,-2.474870204925537,2.474870204925537,16,8.0,16,4,1,11,5,0.25,0.0625,0.6875,0.3125,11,0.6875,0.5673720032669213,,,,,,1788.3359375,,,4995.0,,,248547.0,718.1286188559229,32.3476640060544,8.939394902437925,8.6902507096529,0.11058645695447922,,32.41146018356085,4.002835176885128,,86.52593472599983,37.38,,20.37,37.46,4.63,0.16,15.0,15,0.0,0.0,1.0,0.9995760917663574,0.003078437875956297,0.28113794326782227,0.0003455658152233809,52.52988815307617,65.447265625,0.6667598690464777,0.0018099377994076349,,,,-0.04529799520969391,2.474870204925537,-2.474870204925537,,,,,87.292,92.437,92.4,92.4
16,2026-09-10T14:55:50,0,,0.0,0.0078125,0.0,,0.03250046249013394,1e-06,0.24120991677045822,0.2910960018634796,9.030292858369648e-06,0.00022808672747487435,,,0.109375,0.9940005580355576,1.0,-1.0,-0.01683817058801651,,-2.474870204925537,2.474870204925537,16,8.0,16,3,3,10,6,0.1875,0.1875,0.625,0.375,10,0.625,0.49650776040866484,,,,,,1566.296875,,,6425.0,,,219462.0,628.5634116564274,38.35257479920983,7.968452252447605,7.784535828977823,0.12344381213188171,,28.895293936133385,4.137197408825159,,87.28713600337505,43.94,,18.05,33.1,4.74,0.17,16.0,16,0.0,0.0,1.0,0.999536395072937,0.0027010287158191204,0.13812381029129028,0.00024137311265803874,52.52988815307617,65.447265625,0.6615833000045659,0.0023230098231579177,,,,-0.01683817058801651,2.474870204925537,-2.474870204925537,,,,,87.292,92.437,92.4,92.4
17,2026-09-10T14:55:50,0,,0.0,0.0078125,0.0,,0.006996284704655409,1e-06,0.2576696574687958,0.2980288863182068,2.7671848556565237e-05,0.00026073747721966356,,,0.328125,0.94463431251199,1.0,-1.0,-0.04078990966081619,,-2.474870204925537,2.474870204925537,16,8.0,16,6,2,8,8,0.375,0.125,0.5,0.5,8,0.5,0.41139935591573495,,,,,,1342.984375,,,4898.0,,,189878.0,667.9968149233051,28.342985339462757,6.8491908349096775,6.721736967563629,0.1052025593817234,,24.87773536890745,4.142777513712645,,71.06246457993984,39.88,,19.1,35.01,5.83,0.18,17.0,17,0.0,0.0,1.0,0.9995071887969971,0.0028614788316190243,0.16846442222595215,0.0002776380570139736,52.52988815307617,65.447265625,0.6580818970031039,0.0022773481032345444,,,,-0.04078990966081619,2.474870204925537,-2.474870204925537,,,,,87.292,92.437,92.4,92.4
18,2026-09-10T14:55:50,0,,0.0,0.0078125,0.0,,-0.019111319445073605,1e-06,0.5184504240751266,0.35837557911872864,-2.1589140487776604e-05,0.00024938289789133705,,,0.0625,0.998044963916957,1.0,-1.0,0.002829835284501314,,-2.474870204925537,2.474870204925537,16,8.0,16,4,1,11,5,0.25,0.0625,0.6875,0.3125,11,0.6875,0.573769949720101,,,,,,1192.2265625,,,3820.0,,,175021.0,683.8114518283916,24.33597357943654,6.384293381124735,6.2522033005952835,0.10216844454407692,,22.61376391351223,4.2767727598547935,,63.98730217665434,38.03,,19.75,35.34,6.68,0.19,18.0,18,0.0,0.0,1.0,0.9995034337043762,0.0033949913922697306,0.18463292717933655,0.00033456034725531936,52.52988815307617,66.640625,0.6610592919214044,0.003082313953200355,,,,0.002829835284501314,2.474870204925537,-2.474870204925537,,,,,87.292,92.437,92.4,92.4
19,2026-09-10T14:55:50,0,,0.0,0.0078125,0.0,,0.0172138384077698,1e-06,0.2515305057168007,0.33188390731811523,-2.3295266210254795e-05,9.20877864700742e-05,,,-0.40625,0.9137619698258403,1.0,-1.0,-0.020137561485171318,,-1.2076135873794556,2.474870204925537,16,8.0,16,2,5,9,7,0.125,0.3125,0.5625,0.4375,9,0.5625,0.46551677424704613,,,,,,2147.1015625,,,7810.0,,,294965.0,639.3688894649783,50.37207431718707,10.738788206130266,10.586006700992584,0.13308119028806686,,39.262551326304674,4.218818161636591,,115.33443558961153,43.67,,18.49,34.04,3.66,0.14,19.0,19,0.0,0.0,1.0,0.9996194839477539,0.002772594103589654,0.21504050493240356,0.00043199947685934603,53.355177879333496,66.640625,0.6615504570069709,0.002425893966574222,,,,-0.020137561485171318,2.474870204925537,-1.2076135873794556,,,,,87.292,92.437,92.4,92.4
20,2026-09-10T14:55:50,0,0.485,0.0,0.0078125,0.0078125,86.8229786939919,0.037444878835231066,1e-06,0.27830366790294647,0.33841195702552795,4.017031614012012e-05,0.00011897206081812328,,,0.265625,0.9640764281813968,1.0,-1.0,-0.07781863212585449,,-2.474870204925537,1.2076135873794556,16,8.0,16,4,3,9,7,0.25,0.1875,0.5625,0.4375,9,0.5625,0.48270763958064367,,,,,,1508.265625,,,8192.0,,,212226.0,562.5149872664115,46.36191885918379,7.829934015870094,7.6716814786195755,0.130495123565197,,28.312790796160698,3.9861729070544243,,94.32015359774232,49.15,,16.44,30.02,4.23,0.17,20.0,20,0.0,0.0,1.0,0.9995442032814026,0.003072027349844575,0.18526318669319153,0.00033568477374501526,53.355177879333496,66.640625,0.6553635214116578,0.0024132550752256066,,,,-0.07781863212585449,1.2076135873794556,-2.474870204925537,,,,,87.292,92.437,92.4,92.4
