global_step,wall_iso,restart_epoch,validation_accuracy,dual_clip_fraction,response_width_hit_fraction,cap_hit_rate,t_testing,policy_loss,learning_rate,grad_norm,entropy,kl,clip_fraction,clip_fraction_low,clip_fraction_high,reward_mean,reward_std,reward_max,reward_min,advantage_mean,advantage_std,advantage_min,advantage_max,n_prompts,rollout_n,n_groups,all_correct_groups,all_wrong_groups,mixed_groups,zero_std_groups,all_correct_group_ratio,all_wrong_group_ratio,mixed_group_ratio,zero_std_group_ratio,effective_signal_groups,effective_signal_fraction,group_reward_std_mean,verifier_correct,verifier_incorrect,verifier_parse_failure,verifier_exception,verifier_truncated,response_length_mean,response_length_median,response_length_p95,response_length_max,truncation_rate,eos_rate,total_num_tokens,tokens_per_second,t_rollout,t_old_logprob,t_ref_logprob,t_adv,t_reward,t_actor_update,t_weight_sync,t_checkpoint,t_step,pct_rollout,pct_reward,pct_logprob,pct_actor_update,pct_weight_sync,pct_other,rollout_policy_step,consumer_update_step,policy_staleness_steps,policy_staleness_max,trajectory_span_mean,rollout_train_prob_corr,rollout_train_prob_diff_mean,rollout_train_prob_diff_max,rollout_train_kl,actor_peak_mem_gb,actor_reserved_mem_gb,mfu_actor,kl_loss,value_mean,value_max,value_min,returns_mean,returns_max,returns_min,explained_variance,value_loss,value_clip_fraction,t_critic_update,peak_vram_gpu0,peak_vram_gpu1,peak_vram_gpu2,peak_vram_gpu3
1,2026-09-11T09:07:34,0,,0.0,0.0078125,,,-9.739305824041367e-06,1e-06,0.26468876004219055,0.35755598545074463,1.1416061710178838e-05,0.0,,,-0.328125,0.94463431251199,1.0,-1.0,0.007826506160199642,,-2.474870204925537,2.474870204925537,16,8.0,16,0,6,10,6,0.0,0.375,0.625,0.375,10,0.625,0.5324300854847167,,,,,,1556.2890625,,,5064.0,,,218413.0,502.52017719134915,32.354234885424376,8.7209576331079,25.65488064661622,0.11649341136217117,,29.066118385642767,3.820413839071989,,108.65882103517652,29.78,,31.64,26.75,3.52,8.32,1.0,1,0.0,0.0,1.0,0.9996194839477539,0.0030132606625556946,0.2980611026287079,0.00039520623977296054,47.720669746398926,60.017578125,0.6485080828070799,0.0001592091120983241,,,,0.007826506160199642,2.474870204925537,-2.474870204925537,,,,,86.978,92.122,92.048,92.048
2,2026-09-11T09:07:34,0,,0.0,0.0078125,,,6.366986781358719e-06,1e-06,0.36033497750759125,0.3460216522216797,4.9808315460531105e-05,0.0,,,-0.34375,0.939061200082295,1.0,-1.0,-0.024574510753154755,,-1.6201833486557007,2.474870204925537,16,8.0,16,0,5,11,5,0.0,0.3125,0.6875,0.3125,11,0.6875,0.5953741262913691,,,,,,1756.84375,,,7747.0,,,245212.0,607.4454750410905,46.37090343981981,8.902258452028036,8.713380929082632,0.12574880570173264,,32.69094183295965,4.087660361081362,,100.91934588178992,45.95,,17.46,32.39,4.05,0.15,2.0,2,0.0,0.0,1.0,0.9995914697647095,0.0028974220622330904,0.3028479814529419,0.0002673827111721039,50.60560464859009,63.30078125,0.6538789565855312,0.0003336444233354996,,,,-0.024574510753154755,2.474870204925537,-1.6201833486557007,,,,,86.978,92.122,92.048,92.048
3,2026-09-11T09:07:34,0,,0.0,0.0078125,,,-1.8944498151540756e-05,1e-06,0.2611450031399727,0.4437093734741211,-1.3901233160140691e-06,0.0,,,-0.40625,0.9137619698258403,1.0,-1.0,-0.0027863108552992344,,-2.474870204925537,2.474870204925537,16,8.0,16,1,7,8,8,0.0625,0.4375,0.5,0.5,8,0.5,0.4325594916803507,,,,,,1809.46875,,,5383.0,,,254364.0,689.1322821648898,36.3633033670485,9.144293200224638,8.977134082466364,0.11524329707026482,,33.36838249489665,4.284699931740761,,92.27691351249814,39.41,,19.64,36.16,4.64,0.15,3.0,3,0.0,0.0,1.0,0.999557614326477,0.003221701830625534,0.17495280504226685,0.00040930084651336074,50.60560464859009,63.30078125,0.6653917692049067,0.00039682327951595653,,,,-0.0027863108552992344,2.474870204925537,-2.474870204925537,,,,,86.978,92.122,92.048,92.048
